,IYC,IDU,IYZ,IYW,IYJ,IYH,IYF,IYE,IYK,IYM,IYR,IYCMA10,IYCMA50,IYCsignal,IYCPosition,IDUMA10,IDUMA50,IDUsignal,IDUPosition,IYZMA10,IYZMA50,IYZsignal,IYZPosition,IYWMA10,IYWMA50,IYWsignal,IYWPosition,IYJMA10,IYJMA50,IYJsignal,IYJPosition,IYHMA10,IYHMA50,IYHsignal,IYHPosition,IYFMA10,IYFMA50,IYFsignal,IYFPosition,IYEMA10,IYEMA50,IYEsignal,IYEPosition,IYKMA10,IYKMA50,IYKsignal,IYKPosition,IYMMA10,IYMMA50,IYMsignal,IYMPosition,IYRMA10,IYRMA50,IYRsignal,IYRPosition,DateM,GDP,CPI,Growth,Inflation,Theme
4071,51.6570236921,59.9003259059,27.2156257441,47.3490153943,74.9758168935,192.3842567255,57.3225474074,35.621339375,111.0369261019,92.980988596,71.9735151991,51.14716943783,49.908031733644,1.0,0.0,60.89123048391,60.942434655502005,0.0,-1.0,27.32945371899,26.523653211013997,1.0,0.0,46.900013024450004,46.400190068628,1.0,0.0,75.50007380981,73.358249498916,1.0,0.0,190.61294028346,184.856862425616,1.0,0.0,58.11577945685,57.728184017556,1.0,0.0,35.198032657329996,34.793072079172,1.0,0.0,112.18234682392999,111.53056627428799,1.0,0.0,94.75878946871,94.36691533467399,1.0,0.0,73.23449912592,73.658197559492,0.0,0.0,2018-09,3.0528859123791108,2.2518709554926186,high,high,Overheat
4072,51.622891243,60.7844133682,27.3535893758,47.4419333134,74.9422169755,193.0407283992,57.101605983,35.5704759679,111.0089100566,92.5110078611,72.8658993704,51.203437294180006,49.96546479775,1.0,0.0,60.76910305655,60.954276647708,0.0,0.0,27.32661761523,26.559668422344004,1.0,0.0,46.93677569676,46.43458305708,1.0,0.0,75.44990804527,73.430245527116,1.0,0.0,190.97933982375997,185.189793920486,1.0,0.0,58.02742218351,57.739348334334,1.0,0.0,35.30233469212,34.805334340442,1.0,0.0,112.03301838412001,111.520545187062,1.0,0.0,94.60809948946999,94.348205240324,1.0,0.0,73.10680747652,73.655741512066,0.0,0.0,2018-09,3.0528859123791108,2.2518709554926186,high,high,Overheat
4073,51.4839234145,60.5486567116,27.2524160459,47.5128443569,75.4318157798,194.1063056087,57.0828024576,36.079110038,111.18634501,93.3193747252,72.2649059489,51.30687819225,50.024108724899996,1.0,0.0,60.6049512466,60.969862918448,0.0,0.0,27.323724347299997,26.598232971086,1.0,0.0,47.05237941451,46.470687123303996,1.0,0.0,75.46928124393,73.51433073134,1.0,0.0,191.54435192391,185.5495412695,1.0,0.0,57.95310040551,57.749574844796,1.0,0.0,35.45665717846,34.830298149494,1.0,0.0,111.89772416849,111.51017806418,1.0,0.0,94.50452452009,94.350533392092,1.0,0.0,72.89286858688,73.653528058762,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4074,51.0499537044,61.2921969363,27.3351942249,47.4297072714,75.4990156157,193.5449747572,57.0028874743,36.096064507,111.148990283,93.667160469,72.1647403787,51.30633890688999,50.075143804574,1.0,0.0,60.523702864529994,61.007429499232,0.0,0.0,27.319048728450003,26.640830941493995,1.0,0.0,47.13380039733,46.500101070994,1.0,0.0,75.43363717785,73.605885798782,1.0,0.0,191.94314473981999,185.889900438448,1.0,0.0,57.85627562082,57.74893441477,1.0,0.0,35.58401462608,34.858972869764,1.0,0.0,111.78187742493999,111.512602686514,1.0,0.0,94.44228511775,94.36899704846401,1.0,0.0,72.69506103831,73.65291790068801,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4075,50.8500350739,60.6393323488,27.399577253,47.6840089447,75.7438150179,193.1453833037,57.317846526,36.4351538871,110.2804928795,93.3945716428,71.6639125275,51.29018726781,50.125732780316,1.0,0.0,60.50945882317001,61.028159051138,0.0,0.0,27.343675432459996,26.682887450860004,1.0,0.0,47.25041344423,46.531623673641995,1.0,0.0,75.43060896844,73.69601955444,1.0,0.0,192.32760192224,186.195885051304,1.0,0.0,57.738049952770005,57.753469694164,0.0,-1.0,35.73010781343,34.885831231948,1.0,0.0,111.58103557663,111.504519512434,1.0,0.0,94.24506481047,94.361588579732,0.0,-1.0,72.54545073538,73.649324068526,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4076,50.1966424767,60.9385619514,27.3076014986,46.7743914211,75.2494162253,191.1379119536,57.3601544583,36.2062685556,109.3186086584,92.8117955315,70.9445416139,51.17585004903,50.155662754608,1.0,0.0,60.511188712199996,61.05361328272,0.0,0.0,27.336240540979997,26.72456774242,1.0,0.0,47.22139811698,46.532361079014,1.0,0.0,75.35660463035,73.75683485144,1.0,0.0,192.33859051936003,186.422810459896,1.0,0.0,57.57396696846,57.75370188730201,0.0,0.0,35.85162655672001,34.902042608194,1.0,0.0,111.1662359467,111.466070840436,0.0,-1.0,93.88278158298,94.328286547564,0.0,0.0,72.25086955676,73.619621346532,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4077,49.6042006815,61.8090480681,27.0132790843,46.2168839067,74.7454174562,190.7954049935,57.1298112712,36.163882383,109.1131576598,91.9094325204,70.8534820046,51.011514281539995,50.17510640701,1.0,0.0,60.58061855855001,61.083248156690004,0.0,0.0,27.28656955684,26.756703342486,1.0,0.0,47.161768922419995,46.535859036962,1.0,0.0,75.22119299899,73.80268862319,1.0,0.0,192.29065392757,186.64535317857602,1.0,0.0,57.40182928697,57.75035706568,0.0,0.0,35.9469898408,34.910662617312,1.0,0.0,110.72161803899,111.42184397644002,0.0,0.0,93.44243932647001,94.25595487865199,0.0,0.0,71.95078902385,73.58413016505601,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4078,49.7334163817,62.3032302906,26.8109324245,45.700944935,74.5966178196,190.3958135399,57.3789579838,36.1554051485,109.9349616545,92.0128282821,71.7913959805,50.887107058279994,50.197037050986,1.0,0.0,60.74491346643,61.127806324612,0.0,0.0,27.22306583234,26.787352779601996,1.0,0.0,47.021260140449996,46.54763462878,1.0,0.0,75.1446032353,73.852170852028,1.0,0.0,192.15151116671,186.89046247861998,1.0,0.0,57.31967400776,57.754242121538,0.0,0.0,35.98755625202,34.923665041222,1.0,0.0,110.52702505099998,111.40072988043599,0.0,0.0,93.13982964644,94.19374685881802,0.0,0.0,71.87433772733,73.581463028968,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4079,49.7846150554,62.5525882928,26.7925372736,45.793862854,73.6078202344,190.7288064179,57.2896412378,36.4944945286,109.1878671138,88.929754661,71.9461973163,50.7415426464,50.23089178055,1.0,0.0,61.00928894837,61.184191176906,0.0,0.0,27.16503907916,26.818548874502003,1.0,0.0,46.88662648652,46.57615547151801,1.0,0.0,74.98157687941999,73.898148962054,1.0,0.0,192.09027158465,187.14299085138998,1.0,0.0,57.242162335959996,57.758775030976,0.0,0.0,36.04011475931,34.936368426874,1.0,0.0,110.33932657458001,111.37376160797402,0.0,0.0,92.54202658962001,94.07680904451999,0.0,0.0,71.82508803595,73.57990828594801,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4080,48.0779926,62.2488249083,26.0567312379,43.6616411321,70.8958268577,186.0288497974,55.710145098,35.1550914774,106.8531966743,86.8242409686,70.8625879655,50.40606943232,50.227256437183996,1.0,0.0,61.301717878199995,61.221811644009996,1.0,1.0,27.05374841626,26.834480112208,1.0,0.0,46.55652335296,46.55866402544,0.0,-1.0,74.56877788756,73.86624518852,1.0,0.0,191.53084354966,187.26317972586,1.0,0.0,57.06963998974,57.73284148923201,0.0,0.0,35.99772858681,34.924475435695996,1.0,0.0,109.90694560918,111.28062625310199,0.0,0.0,91.83611552577,93.89790263573799,0.0,0.0,71.73311783054001,73.531976100474,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4081,47.2612518535,60.9884335518,25.4129009567,43.3046407062,69.2206309488,181.4430621637,54.154153365,34.0869599302,104.7146385518,85.9500768017,68.9321242482,49.96649224846,50.210887208783994,0.0,-1.0,61.410528642790005,61.244393576732,1.0,0.0,26.87347593752,26.838449305092,1.0,0.0,46.15208588415,46.524954006870004,0.0,0.0,73.99325929309,73.81404639645001,1.0,0.0,190.43672409348,187.287666968034,1.0,0.0,56.752800585500005,57.672979433791994,0.0,0.0,35.84429064233,34.900155141446,1.0,0.0,109.27471685417,111.16753175345,0.0,0.0,91.13302434634,93.72212063484402,0.0,0.0,71.42897873544999,73.44056572169801,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4082,48.4412593798,60.9476295151,25.8543845781,44.4954571954,69.8302294601,184.3068009142,54.2716753992,34.2225956822,105.2656207755,86.2696637014,68.7955348342,49.64832906214,50.211938156630005,0.0,0.0,61.42685025748,61.260129848064004,1.0,0.0,26.723555457750003,26.846309542072,0.0,-1.0,45.857438272349995,46.501784138508,0.0,0.0,73.48206054155,73.770019474716,0.0,-1.0,189.56333134497999,187.355573308438,1.0,0.0,56.46980752712,57.615374196400005,0.0,0.0,35.70950261376,34.88158220189,1.0,0.0,108.70038792606002,111.03745190097001,0.0,0.0,90.50888993037,93.57108995139998,0.0,0.0,71.02194228183,73.351292473598,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4083,48.3047295833,61.1289807894,25.7808039746,43.8792646794,69.8494294132,182.7655195933,54.0977427886,34.0106648197,105.7885869539,85.8278818106,69.1688792324,49.33040967902,50.206998207156005,0.0,0.0,61.48488266526,61.26752397731,1.0,0.0,26.57639425062,26.851234869698,0.0,0.0,45.4940803046,46.463166612866,0.0,0.0,72.92382190488999,73.72561081873201,0.0,0.0,188.42925274344,187.37367364327002,1.0,0.0,56.17130156022,57.547736722378,0.0,0.0,35.50265809193,34.862311058012004,1.0,0.0,108.16061212045,110.89427750015601,0.0,0.0,89.75974063891,93.39492481980601,0.0,0.0,70.71233961018001,73.252174401622,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4084,49.3994059869,61.8453183229,26.2590778978,45.2241292976,71.2702259433,188.1314619697,55.0097137741,34.3412769652,107.2547599899,87.24722363,70.671362786,49.16535490727,50.217090554468,0.0,0.0,61.54019480392001,61.286905019956,1.0,0.0,26.46878261791,26.859140838014,0.0,0.0,45.27352250722,46.444124957027995,0.0,0.0,72.50094293765,73.705119410138,0.0,0.0,187.88790146469,187.49415792704997,1.0,0.0,55.9719841902,57.49534274375999,0.0,0.0,35.327179337749996,34.846786108482,1.0,0.0,107.77118909113999,110.78376490411199,0.0,0.0,89.11774695501,93.24752120989601,0.0,0.0,70.56300185091001,73.18400765237601,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4085,49.5066793983,61.7727778132,26.387843954,45.035848251,70.8094270687,189.0162716169,55.3763825208,34.0700054612,107.1800505359,86.6926463628,70.3253362706,49.03101933971,50.225094844322,0.0,0.0,61.65353935035999,61.306095164784004,1.0,0.0,26.367609288009998,26.867244269368,0.0,0.0,45.00870643785,46.41921887245601,0.0,0.0,72.00750414273,73.665170340996,0.0,0.0,187.47499029601,187.628162720362,0.0,-1.0,55.77783778967999,57.446724479962,0.0,0.0,35.09066449516,34.821115178300005,1.0,0.0,107.46114485678,110.67435460880401,0.0,0.0,88.44755442701,93.084155145806,0.0,0.0,70.42914422522001,73.11414995244,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4086,48.5899793366,61.8181156318,26.222287596,44.0382032252,69.4942302807,186.7138637178,54.6571476714,33.8665518332,106.2275049965,85.7808837371,70.2433826222,48.8703530257,50.213207974068,0.0,0.0,61.741494718400006,61.332131652899996,1.0,0.0,26.25907789775,26.873316958686,0.0,0.0,44.73508761826,46.371480127828,0.0,0.0,71.43198554826999,73.604660335938,0.0,0.0,187.03258547243,187.713082495026,0.0,0.0,55.50753711098999,57.382036311754,0.0,0.0,34.856692822919996,34.796601499406,1.0,0.0,107.15203449059,110.559617706022,0.0,0.0,87.74446324757,92.904614598324,0.0,0.0,70.35902832605001,73.051489365788,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4087,48.4632016685,62.7702098219,26.2130900205,43.8817098878,69.3694305854,184.7063923678,54.7934732311,33.6037575636,107.4695496704,85.1887080111,70.7806343172,48.756253124400004,50.196741779431996,0.0,0.0,61.837610893779996,61.371990387832,1.0,0.0,26.17905899137,26.872986683039997,0.0,0.0,44.50157021637,46.32007461213,0.0,0.0,70.89438686119,73.547014470162,0.0,0.0,186.42368420986,187.76069989956397,0.0,0.0,55.27390330697999,57.323913182755994,0.0,0.0,34.60068034098,34.773238396612,0.0,-1.0,106.98767369165,110.473060040766,0.0,0.0,87.07239079664001,92.70423808924201,0.0,0.0,70.35174355731,72.99777050972,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4088,48.602169497,62.3168316362,26.2314851714,44.2411555221,69.153431113,183.3173363625,53.9050066525,33.2138047766,106.787825902,84.7375265056,69.8518263022,48.64312843593,50.18899160957,0.0,0.0,61.838971028340005,61.407281246105995,1.0,0.0,26.121114266059998,26.876133817137998,0.0,0.0,44.35559127508,46.283813954968,0.0,0.0,70.35006819052998,73.49375883137,0.0,0.0,185.71583649212,187.79553068352598,0.0,0.0,54.92650817385,57.259255438334,0.0,0.0,34.30652030379,34.738367234056,0.0,0.0,106.67296011639999,110.38566488566401,0.0,0.0,86.34486061899,92.52144060599599,0.0,0.0,70.15778658948,72.938639607562,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4089,48.4534495402,61.9677304331,26.3602512277,44.1286759359,68.2414333402,182.3088436464,53.5853467194,32.2982634504,107.2360826264,83.383981989,70.2980183878,48.51001188441,50.1809920686,0.0,0.0,61.780485242370005,61.43496012413,1.0,0.0,26.077885661470003,26.881307535881998,0.0,0.0,44.189072583270004,46.247256085432,0.0,0.0,69.81342950111,73.42963342025399,0.0,0.0,184.87384021497002,187.809242594208,0.0,0.0,54.55607872201,57.19597517391801,0.0,0.0,33.88689719597,34.694120572848,0.0,0.0,106.47778166766,110.318362678546,0.0,0.0,85.79028335179001,92.33049383981799,0.0,0.0,69.99296869663002,72.889153868444,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4090,46.629801545,63.246256917,25.4312961076,42.0037898391,65.9230390022,176.2198310207,52.4947422419,31.0097238062,106.8718740378,80.423103359,70.8079522,48.36519277891,50.12600874533,0.0,0.0,61.88022844324,61.48424980722199,1.0,0.0,26.01534214844,26.864243909016,0.0,0.0,44.02328745397,46.162489784361995,0.0,0.0,69.31615071555998,73.30889843932201,0.0,0.0,183.8929383373,187.683522499764,0.0,0.0,54.2345384364,57.102550405476,0.0,0.0,33.472360428849996,34.621742843468,0.0,0.0,106.47964940401,110.23357580395201,0.0,0.0,85.15016959083,92.067028173066,0.0,0.0,69.98750512007999,72.841932270976,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4091,48.0316699905,62.3621694547,25.6980257956,43.4244559176,66.6958371149,178.4556403442,53.439619397,31.3657676552,107.9271450765,81.8518447932,71.6821244493,48.44223459261,50.10933030729199,0.0,0.0,62.01760203353,61.506318404508,1.0,0.0,26.04385463233,26.854709821834,0.0,0.0,44.03526897511,46.11565465419201,0.0,0.0,69.06367133217,73.213573953708,0.0,0.0,183.59419615535,187.610869958618,0.0,0.0,54.163085039600006,57.032048953424,0.0,0.0,33.20024120135,34.58160606376,0.0,0.0,106.80090005648,110.17397454841401,0.0,0.0,84.74034638998,91.869043836558,0.0,0.0,70.26250514019,72.801193968262,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4092,46.5566605826,61.2921969363,25.0633930898,42.4634890177,65.8942390726,176.5813661453,52.5605545811,31.1284050892,106.3395691776,81.0528775438,69.9975216771,48.25377471289001,50.055463209158,0.0,0.0,62.05205877565,61.493218509032005,1.0,0.0,25.964755483500007,26.823520384675998,0.0,0.0,43.832072157339994,46.047452568738,0.0,0.0,68.67007229342,73.08699855766,0.0,0.0,182.82165267846,187.46751626997602,0.0,0.0,53.99197295779,56.931514394656006,0.0,0.0,32.89082214205,34.531327117792,0.0,0.0,106.90829489669,110.066300981768,0.0,0.0,84.21866777422,91.63859400208001,0.0,0.0,70.38270382448,72.714861808214,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4093,46.1105007121,62.0176020335,25.0082076371,41.6687962887,64.795041757,176.6003943098,52.9460268533,30.4671807981,106.9092287649,80.893084094,70.8079522,48.03435182577,49.991748350533996,0.0,0.0,62.14092090006001,61.489677059738,1.0,0.0,25.887495849750003,26.786654434454004,0.0,0.0,43.61102531827,45.962185201094,0.0,0.0,68.1646335278,72.929537565542,0.0,0.0,182.20514015011,187.309548645094,0.0,0.0,53.87680136426,56.834569885412,0.0,0.0,32.53647373989,34.465969183992,0.0,0.0,107.02035907779,109.96093289251199,0.0,0.0,83.72518800256,91.392021655928,0.0,0.0,70.54661112123999,72.631393814082,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4094,46.9174893303,62.2170884353,25.5508645884,42.3510094314,66.1630384161,178.741062811,53.6135520076,31.1792684962,109.1598510685,82.1244336194,71.8733496289,47.78616016011,49.93789596756599,0.0,0.0,62.17809791129999,61.493545100644,1.0,0.0,25.816674518809997,26.758995413814,0.0,0.0,43.32371333165,45.89202638081801,0.0,0.0,67.65391477508,72.792736340122,0.0,0.0,181.26610023424,187.18509400445197,0.0,0.0,53.737185187609995,56.747886332312,0.0,0.0,32.220272892989996,34.410301044672,0.0,0.0,107.21086818565,109.89000582650598,0.0,0.0,83.2129090015,91.15527623112999,0.0,0.0,70.66680980553,72.566889474216,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4095,47.4416662273,61.5506225022,25.9371627571,43.4195655008,66.9358365288,179.2167669224,54.1964612973,31.3996765932,108.9730774334,83.2335881538,71.1266608325,47.579658843009994,49.888493131904,0.0,0.0,62.1558823802,61.492903209518,1.0,0.0,25.771606399120003,26.737050322783997,0.0,0.0,43.16208505663,45.841139874128004,0.0,0.0,67.26655572109,72.661053677236,0.0,0.0,180.28614976479,187.06673697779,0.0,0.0,53.619193065260006,56.670894889682,0.0,0.0,31.953240006190004,34.35448910781199,0.0,0.0,107.3901708754,109.81997987675601,0.0,0.0,82.8670031806,90.93097207935,0.0,0.0,70.74694226172001,72.49754985699599,0.0,0.0,2018-10,2.320617095391864,2.157964074690555,low,high,Stagflation
4096,48.3900607061,61.3783387916,26.1119166906,43.8792646794,67.9918339498,181.7189705483,54.4973177049,31.6963798008,109.990993745,85.7808837371,71.3907336995,47.55966697996,49.85625772087,0.0,0.0,62.11190469618,61.49727505584799,1.0,0.0,25.76056930858,26.722624377952002,0.0,0.0,43.14619120205,45.795054497474005,0.0,0.0,67.11631608799999,72.559392612528,0.0,0.0,179.78666044784,186.990072656818,0.0,0.0,53.60321006861,56.602822876874,0.0,0.0,31.73622280295,34.296013089416,0.0,0.0,107.76651975025,109.78681850992399,0.0,0.0,82.8670031806,90.76192272013,0.0,0.0,70.86167736944999,72.44178689237201,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4097,48.387622674,61.079109189,26.2958681995,43.0478938245,67.8382343249,180.8436749833,54.384496552,31.6031302213,109.7014946105,85.7714841224,70.7806343172,47.55210908051,49.826260626289994,0.0,0.0,61.94279463289,61.49710220998399,1.0,0.0,25.76884712648,26.711877463297995,0.0,0.0,43.06280959572,45.730779800242,0.0,0.0,66.96319646194999,72.458488221886,0.0,0.0,179.40038870939003,186.90083732312598,0.0,0.0,53.5623124007,56.536894704832,0.0,0.0,31.53616006872,34.239381083452,0.0,0.0,107.98971424426,109.756213020526,0.0,0.0,82.92528079172999,90.60954620689199,0.0,0.0,70.86167736944999,72.377067886072,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4098,48.416879059,61.8725210141,26.3234609259,42.8278250688,68.1214336333,182.2707873175,55.0708252318,32.1456732294,110.4859438782,85.9500768017,71.8187138633,47.53358003671,49.790814668776,0.0,0.0,61.89836357068,61.507397976153996,1.0,0.0,25.778044701930003,26.696560862682,0.0,0.0,42.921476550390004,45.651609688891995,0.0,0.0,66.85999671398,72.356069067606,0.0,0.0,179.29573380489,186.82571914796196,0.0,0.0,53.678894258629995,56.479918352023994,0.0,0.0,31.429346914,34.188373613802,0.0,0.0,108.35952604188,109.73907095378199,0.0,0.0,83.04653582134,90.437511058948,0.0,0.0,71.05836612556001,72.325536596764,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4099,48.6826245556,62.3576356729,26.4522269821,43.1236952848,68.8462318632,183.2697659514,55.3716816394,32.2304455744,110.9715553296,87.0874301802,72.128316535,47.55649753825,49.756547417936,0.0,0.0,61.937354094659995,61.53585544716601,1.0,0.0,25.78724227737,26.681441725104,0.0,0.0,42.82097848528,45.56903437047,0.0,0.0,66.92047656628,72.252256911688,0.0,0.0,179.39182603539,186.751600166324,0.0,0.0,53.85752775062999,56.418005279124,0.0,0.0,31.422565126400002,34.134341040478,0.0,0.0,108.7330733122,109.72088422968599,0.0,0.0,83.41688064046,90.26255703586399,0.0,0.0,71.24139594028,72.282902315864,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4100,50.0381703916,63.0286353878,26.9305009053,44.3291830244,70.0750288622,188.3883421899,56.1755323534,32.764511348,111.5598922803,88.713563523,73.0389126281,47.89733442291,49.746958023077994,0.0,0.0,61.915591941740004,61.579982756004,1.0,0.0,25.937162757139998,26.675522241670002,0.0,0.0,43.05351780381,45.50812833265199,0.0,0.0,67.33567555228001,72.175987912336,0.0,0.0,180.60867715231,186.775866829834,0.0,0.0,54.22560676178,56.370764880986,0.0,0.0,31.59804388058,34.094193013372,0.0,0.0,109.20187513645001,109.72355195896,0.0,0.0,84.24592665686001,90.12443456052999,0.0,0.0,71.46449198309,72.24261088764,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4101,50.021104167,62.9334259688,26.8937106035,44.1188951023,69.8734293546,188.3978562721,56.3776702523,32.0185147119,111.2797318276,88.1495866411,73.0662305109,48.096277840560006,49.726954432266005,0.0,0.0,61.972717593149994,61.614376420984,1.0,0.0,26.056731237930002,26.668318215718,0.0,0.0,43.12296172228,45.4339867819,0.0,0.0,67.65343477625,72.089082473012,0.0,0.0,181.6028987451,186.775459478298,0.0,0.0,54.519411847309996,56.326443769212,0.0,0.0,31.66331858625,34.034573094064,0.0,0.0,109.53713381156001,109.71913277071398,0.0,0.0,84.87570084165,89.962667932822,0.0,0.0,71.60290258925001,72.20430845972601,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4102,49.5164315267,63.0377029516,26.5166100102,43.297305081,69.153431113,187.351307227,55.9169838782,31.9676513048,110.6913948768,86.7114455922,73.1663960811,48.39225493497,49.69982572275,0.0,0.0,62.147268194679995,61.64941572576199,1.0,0.0,26.20205292997,26.655950035986,0.0,0.0,43.206343328610004,45.345609857492,0.0,0.0,67.97935398029,71.998114468574,0.0,0.0,182.67989285327,186.759815259604,0.0,0.0,54.855054777019994,56.28058598599,0.0,0.0,31.747243207809998,33.976127590808,0.0,0.0,109.97231638148,109.724275152654,1.0,1.0,85.44155764649,89.79593100037,0.0,0.0,71.91979002964999,72.173238922834,0.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4103,48.5485327913,63.0785069883,25.9647554835,41.8301800429,67.6558347704,184.6017374632,55.0426199436,31.2555636067,109.7295106558,85.3203026169,73.0844424327,48.63605814289,49.648521578262,0.0,0.0,62.25335869016,61.689860792072004,1.0,0.0,26.297707714610006,26.632361853558,0.0,0.0,43.222481704029995,45.226328528842,0.0,0.0,68.26543328163,71.87470590402,0.0,0.0,183.48002716861,186.689179645634,0.0,0.0,55.06471408605,56.217240924075995,0.0,0.0,31.826081488670003,33.908666657438005,0.0,0.0,110.25434457057,109.71277633999,1.0,0.0,85.88427949878,89.602682606944,0.0,0.0,72.14743905291999,72.134940072692,1.0,1.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4104,48.5217144384,63.27799339,25.8635821536,41.8888650444,67.8766342312,183.2887941158,55.2494587238,30.4926125016,109.7014946105,84.8127234232,73.1481841592,48.796480653699994,49.592447541027994,0.0,0.0,62.35944918563,61.72844599324199,1.0,0.0,26.328979471130005,26.61022553558,0.0,0.0,43.17626726533,45.11149113563201,0.0,0.0,68.43679286314,71.75781909529,0.0,0.0,183.93480029909,186.618288284156,0.0,0.0,55.22830475767,56.15381961921,0.0,0.0,31.75741588921,33.828138386162,0.0,0.0,110.30850892477,109.71165955635799,1.0,0.0,86.15310847916001,89.41708018115801,0.0,0.0,72.27492250595,72.11378512626601,1.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4105,48.138943402,62.6296625843,25.7716063991,41.5294194101,67.579034958,181.3669495058,54.690053841,30.4671807981,109.2999312949,84.7375265056,73.0207007062,48.86620837117,49.540153468542,0.0,0.0,62.467353193840005,61.739035623528,1.0,0.0,26.31242383533,26.588993384918002,0.0,0.0,42.98725265626,45.00361958001999,0.0,0.0,68.50111270606,71.62942873458,0.0,0.0,184.14981855743,186.50041885986,0.0,0.0,55.27766401204,56.081550782552,0.0,0.0,31.6641663097,33.748113027366,0.0,0.0,110.34119431092002,109.68507793193601,1.0,0.0,86.30350231434001,89.221168712586,0.0,0.0,72.46432649332,72.083227958178,1.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4106,48.2193984606,62.3122978543,26.1027191152,42.49038631,68.6014324611,183.4029631026,55.2306551984,30.9503831647,109.2345605226,85.9500768017,72.5654026596,48.84914214662,49.49316674955199,0.0,0.0,62.56074910010999,61.737968328488,1.0,0.0,26.311504077789998,26.574017664258005,0.0,0.0,42.84836481932,44.92468044967001,0.0,0.0,68.56207255719,71.516126190744,0.0,0.0,184.31821781286,186.424218726458,0.0,0.0,55.35099776139,56.022902652078,0.0,0.0,31.589566646090002,33.691407594345996,0.0,0.0,110.26555098868,109.65477786581,1.0,0.0,86.3204216208,89.04838419405199,0.0,0.0,72.58179338932999,72.037794258544,1.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
4107,47.9341487073,63.0830407701,26.2406827469,42.3681258902,68.6158324259,185.2677232192,55.3622798767,31.2725180757,109.3559633855,86.6268490599,73.439574909,48.80379474995,49.438382603259996,0.0,0.0,62.761142258220005,61.765364984228,1.0,0.0,26.305985532530002,26.562349952713998,0.0,0.0,42.78038802589,44.84568777562599,0.0,0.0,68.63983236729,71.407418896088,0.0,0.0,184.76062263645,186.38189732714,0.0,0.0,55.44877609386,55.97081916582199,0.0,0.0,31.556505431530002,33.641313450638,0.0,0.0,110.23099786617999,109.63784820688,1.0,0.0,86.40595811455,88.902249106008,0.0,0.0,72.84768744851,72.028057367396,1.0,0.0,2018-11,2.320617095391864,2.221688152047152,low,high,Stagflation
