,IDU,IYH,IYK,IYE,IYF,IYC,IYZ,IYW,IYM,IYJ
2017-05-16,0.0,0.2644329631794177,0.2928658426125137,0.0,0.20448960722410184,0.23796770175583454,0.0,0.0,0.0,0.0
2017-05-17,0.0,0.26457867425049,0.2950416025433256,0.0,0.2027899360064252,0.2373425343972888,0.0,0.0,0.0,0.0
2017-05-18,0.0,0.2649222116455476,0.2938651483778971,0.0,0.20278216880968536,0.23818395452216337,0.0,0.0,0.0,0.0
2017-05-19,0.0,0.26383558245018274,0.29413382500576823,0.0,0.20326732292807598,0.23851806104486242,0.0,0.0,0.0,0.0
2017-05-22,0.0,0.2632508908670789,0.2948567850725197,0.0,0.20297721526510396,0.23867108054218714,0.0,0.0,0.0,0.0
2017-05-23,0.0,0.26364421077409,0.29458467519111636,0.0,0.20400427843677107,0.2375231544489844,0.0,0.0,0.0,0.0
2017-05-24,0.0,0.2632290200347583,0.29541665595159117,0.0,0.20372075510751433,0.23739071736276612,0.0,0.0,0.0,0.0
2017-05-25,0.0,0.2629450425299727,0.2955589172944419,0.0,0.2029247934531691,0.23832987736550323,0.0,0.0,0.0,0.0
2017-05-26,0.0,0.26223335510888646,0.2962596465742049,0.0,0.20241359191713776,0.23885215945370467,0.0,0.0,0.0,0.0
2017-05-30,0.0,0.2620777343745151,0.297108986753181,0.0,0.2015205036954222,0.2390511537458384,0.0,0.0,0.0,0.0
2017-05-31,0.0,0.262656540561536,0.29738343592672417,0.0,0.20025634706450357,0.23946240505471633,0.0,0.0,0.0,0.0
2017-06-01,0.0,0.26312144885409083,0.29666360869805813,0.0,0.2004489022757907,0.23952722659864523,0.0,0.0,0.0,0.0
2017-06-02,0.0,0.2638489808620338,0.2965330820975798,0.0,0.19958868967401322,0.23979125298484147,0.0,0.0,0.0,0.0
2017-06-05,0.0,0.2634317138941982,0.29718318172487557,0.0,0.1998162280313821,0.23933061064577119,0.0,0.0,0.0,0.0
2017-06-06,0.0,0.2639692349538178,0.2980324846951877,0.0,0.19970175867049858,0.23805726585972475,0.0,0.0,0.0,0.0
2017-06-07,0.0,0.263882513028877,0.2975795199023283,0.0,0.20036103369643235,0.23793840770205452,0.0,0.0,0.0,0.0
2017-06-08,0.0,0.2641409611946729,0.2959856728835622,0.0,0.20243360258325063,0.23720085614285427,0.0,0.0,0.0,0.0
2017-06-09,0.0,0.26506523800892884,0.2944549345010599,0.0,0.20479017812584843,0.23545133824090642,0.0,0.0,0.0,0.0
2017-06-12,0.0,0.2645737744686518,0.29484510546304155,0.0,0.2053122428645837,0.23503040584944998,0.0,0.0,0.0,0.0
2017-06-13,0.0,0.2641694169396177,0.2948524513902803,0.0,0.20535554837166559,0.23538515068305405,0.0,0.0,0.0,0.0
2017-06-14,0.0,0.264619191897343,0.295302211029077,0.0,0.2050845988813091,0.23475729790505948,0.0,0.0,0.0,0.0
2017-06-15,0.0,0.2648393923955957,0.2960844954685258,0.0,0.20506693301958845,0.2337719475683384,0.0,0.0,0.0,0.0
2017-06-16,0.0,0.2658193047217451,0.2954969990393065,0.0,0.20535776581150875,0.23308822946259924,0.0,0.0,0.0,0.0
2017-06-19,0.0,0.26659493418029856,0.2948025225051539,0.0,0.20513489404700605,0.2332317685457701,0.0,0.0,0.0,0.0
2017-06-20,0.0,0.26878604453769744,0.29477676962916727,0.0,0.20468313552307046,0.2315170639068291,0.0,0.0,0.0,0.0
2017-06-21,0.0,0.27195493104040985,0.29344258271950185,0.0,0.20290920510696941,0.23145671515497288,0.0,0.0,0.0,0.0
2017-06-22,0.0,0.2745247439772046,0.29255458855811417,0.0,0.20191540387877513,0.23076885669253755,0.0,0.0,0.0,0.0
2017-06-23,0.0,0.2742207536729953,0.2934505376895467,0.0,0.20171329415828151,0.2303789765040664,0.0,0.0,0.0,0.0
2017-06-26,0.0,0.27313191046250845,0.293506132029447,0.0,0.20223367492844493,0.23089239336361603,0.0,0.0,0.0,0.0
2017-06-27,0.0,0.2722840158211148,0.2921263612204121,0.0,0.2041156588187157,0.23123639724599304,0.0,0.0,0.0,0.0
2017-06-28,0.0,0.27182865066442086,0.29142068433265483,0.0,0.2049568835839884,0.23155801051857525,0.0,0.0,0.0,0.0
2017-06-29,0.0,0.2714578656124988,0.2903672962168215,0.0,0.20688223180528664,0.23105506279962226,0.0,0.0,0.0,0.0
2017-06-30,0.0,0.27062996236762477,0.2918901124976006,0.0,0.2061632760936065,0.23107964477471937,0.0,0.0,0.0,0.0
2017-07-03,0.0,0.2636937516796168,0.2946864349195391,0.0,0.20669739444582,0.23469988627583027,0.0,0.0,0.0,0.0
2017-07-05,0.0,0.26505599698187604,0.2937827137801957,0.0,0.20662369699929525,0.23431513890291755,0.0,0.0,0.0,0.0
2017-07-06,0.0,0.2643456646964777,0.2942344700014638,0.0,0.20664020327612923,0.23455496001134316,0.0,0.0,0.0,0.0
2017-07-07,0.0,0.2642981367669617,0.2939037325051841,0.0,0.20673211220590598,0.23484262702195383,0.0,0.0,0.0,0.0
2017-07-10,0.0,0.2640109032981254,0.294162355198011,0.0,0.20666999558135782,0.23493284309124576,0.0,0.0,0.0,0.0
2017-07-11,0.0,0.264459486946216,0.2940521430900342,0.0,0.2062963021320162,0.2349676355844335,0.0,0.0,0.0,0.0
2017-07-12,0.0,0.2645642500174514,0.2939592347345655,0.0,0.20577340427058655,0.23548013824518102,0.0,0.0,0.0,0.0
2017-07-13,0.0,0.264480780055518,0.29317050514956533,0.0,0.20653053727921225,0.23559543542549416,0.0,0.0,0.0,0.0
2017-07-14,0.0,0.26507200289147387,0.29387776052063846,0.0,0.20549623595648964,0.2353321697467074,0.0,0.0,0.0,0.0
2017-07-17,0.0,0.26414802156761125,0.2941689570179569,0.0,0.20543843501849848,0.2360227361110458,0.0,0.0,0.0,0.0
2017-07-18,0.0,0.26416589413830344,0.29425886271547735,0.0,0.2050255661263662,0.2363279044995232,0.0,0.0,0.0,0.0
2017-07-19,0.0,0.26491384876868934,0.2942108252343191,0.0,0.20458549530441622,0.2360692878682338,0.0,0.0,0.0,0.0
2017-07-20,0.0,0.2664869652867676,0.29377696682641974,0.0,0.2042897466903822,0.23522599578699793,0.0,0.0,0.0,0.0
2017-07-21,0.0,0.26610660783693496,0.29426766849381447,0.0,0.20425202795323083,0.23515345155040035,0.0,0.0,0.0,0.0
2017-07-24,0.0,0.26644138122968103,0.2932334466305666,0.0,0.20500819069468784,0.23509655107530386,0.0,0.0,0.0,0.0
2017-07-25,0.0,0.26361470173240287,0.2936326301840959,0.0,0.20632384739726253,0.23620903391753836,0.0,0.0,0.0,0.0
2017-07-26,0.0,0.2632671855163134,0.29390698905551627,0.0,0.205949731606764,0.23665590445449358,0.0,0.0,0.0,0.0
2017-07-27,0.0,0.26128653067172514,0.2955098852845274,0.0,0.20498503453544026,0.23799832600615184,0.0,0.0,0.0,0.0
2017-07-28,0.0,0.2632284459601092,0.293581175694211,0.0,0.2054715499032305,0.23749800122758252,0.0,0.0,0.0,0.0
2017-07-31,0.0,0.26283748858288025,0.2927949132799862,0.0,0.20649055723438603,0.23765617250048815,0.0,0.0,0.0,0.0
2017-08-01,0.0,0.26188783595481113,0.29167529822335486,0.0,0.20786925381159957,0.23834688170217938,0.0,0.0,0.0,0.0
2017-08-02,0.0,0.2620821170303914,0.2919314888714736,0.0,0.20803447156545937,0.23773081630756973,0.0,0.0,0.0,0.0
2017-08-03,0.0,0.2629036371667263,0.29275759235148646,0.0,0.20735695366161364,0.23676066803327792,0.0,0.0,0.0,0.0
2017-08-04,0.0,0.26241416580077165,0.292409946852371,0.0,0.20839477349954358,0.23656004599177657,0.0,0.0,0.0,0.0
2017-08-07,0.0,0.2621011640406301,0.2933318522395106,0.0,0.20774026300511936,0.23660620735409776,0.0,0.0,0.0,0.0
2017-08-08,0.0,0.2615047752523752,0.2935823569765547,0.0,0.20788676216797242,0.23680491548640417,0.0,0.0,0.0,0.0
2017-08-09,0.0,0.262190847080543,0.2938638002822082,0.0,0.2076531250363798,0.23607084358606456,0.0,0.0,0.0,0.0
2017-08-10,0.0,0.2618915553117294,0.2951711083463793,0.0,0.20700364045227063,0.23570945233714832,0.0,0.0,0.0,0.0
2017-08-11,0.0,0.2623346656444651,0.29516510381770145,0.0,0.20574455039560455,0.23653184815232967,0.0,0.0,0.0,0.0
2017-08-14,0.0,0.26180921210696534,0.2950020633994132,0.0,0.20710220330009113,0.2358645525514378,0.0,0.0,0.0,0.0
2017-08-15,0.0,0.26222516492519055,0.2957098852241068,0.0,0.20752132679613766,0.23432144919368644,0.0,0.0,0.0,0.0
2017-08-16,0.0,0.26215766417131686,0.2961111662173999,0.0,0.20686874756778198,0.23464090633857668,0.0,0.0,0.0,0.0
2017-08-17,0.0,0.26245511489847617,0.2965047012601642,0.0,0.20662519355635295,0.23419034630871158,0.0,0.0,0.0,0.0
2017-08-18,0.0,0.2624020324812327,0.29615104671393266,0.0,0.20696163879290627,0.23425979078961573,0.0,0.0,0.0,0.0
2017-08-21,0.0,0.2628898147502475,0.29608619313900314,0.0,0.20655273367682378,0.2342463382751246,0.0,0.0,0.0,0.0
2017-08-22,0.0,0.26384909649459815,0.2945585893386721,0.0,0.2066260167319289,0.2347431646959195,0.0,0.0,0.0,0.0
2017-08-23,0.0,0.263227441145169,0.29511896014330463,0.0,0.20748595520325055,0.23394345810240844,0.0,0.0,0.0,0.0
2017-08-24,0.0,0.26485971877546716,0.29395011446803915,0.0,0.20797640274014884,0.23298892422785492,0.0,0.0,0.0,0.0
2017-08-25,0.0,0.26413727161816913,0.2938513914394071,0.0,0.20829475766126657,0.23349224437199323,0.0,0.0,0.0,0.0
2017-08-28,0.0,0.2658966856108567,0.29318829960504056,0.0,0.2072650634557177,0.23342569424520543,0.0,0.0,0.0,0.0
2017-08-29,0.0,0.26640102936667526,0.29343610459308095,0.0,0.20646153018764574,0.23347705719665346,0.0,0.0,0.0,0.0
2017-08-30,0.0,0.2667045627499431,0.2926387107921689,0.0,0.20644341298397967,0.23399008976304225,0.0,0.0,0.0,0.0
2017-08-31,0.0,0.2694932452672405,0.2914642571439118,0.0,0.2052824597040924,0.23353833559276224,0.0,0.0,0.0,0.0
2017-09-01,0.0,0.2685391038008193,0.2923375878844855,0.0,0.20532572151278203,0.23357659182814308,0.0,0.0,0.0,0.0
2017-09-05,0.0,0.2690003798854034,0.29346440161758036,0.0,0.20300990866935906,0.23430284094402815,0.0,0.0,0.0,0.0
2017-09-06,0.0,0.26926093508673066,0.2928957488943962,0.0,0.20277722719414576,0.23484443491959622,0.0,0.0,0.0,0.0
2017-09-07,0.0,0.27190294798063785,0.2932547722636597,0.0,0.20092990661167856,0.23369064834637976,0.0,0.0,0.0,0.0
2017-09-08,0.0,0.2728387515612745,0.2924829049298937,0.0,0.20197730950658307,0.2324795101396908,0.0,0.0,0.0,0.0
2017-09-11,0.0,0.2724256409243176,0.29237818707470653,0.0,0.20341834910317538,0.23155829577303025,0.0,0.0,0.0,0.0
2017-09-12,0.0,0.27207976782177257,0.2914958128399173,0.0,0.20415201154702647,0.23205356105872052,0.0,0.0,0.0,0.0
2017-09-13,0.0,0.271004360395339,0.2911943038839735,0.0,0.2040575176955067,0.2335250725880714,0.0,0.0,0.0,0.0
2017-09-14,0.0,0.271726859932153,0.29176844581733286,0.0,0.2039644767683565,0.2323212912367787,0.0,0.0,0.0,0.0
2017-09-15,0.0,0.2707143190102856,0.29230928939505024,0.0,0.2047614068473869,0.23199604588034495,0.0,0.0,0.0,0.0
2017-09-18,0.0,0.27080420556868856,0.29223678708167117,0.0,0.2058080698632134,0.23093217770502328,0.0,0.0,0.0,0.0
2017-09-19,0.0,0.2691484167566733,0.29228410538911737,0.0,0.20722756432561798,0.2311206003619549,0.0,0.0,0.0,0.0
2017-09-20,0.0,0.2696547188073131,0.29053730199012645,0.0,0.20797796490490725,0.23161075894399313,0.0,0.0,0.0,0.0
2017-09-21,0.0,0.2692332654859753,0.28960296503937505,0.0,0.2089133362904425,0.2320303106283907,0.0,0.0,0.0,0.0
2017-09-22,0.0,0.2693642658981422,0.28915406729261633,0.0,0.20872979350373563,0.23253174609526847,0.0,0.0,0.0,0.0
2017-09-25,0.0,0.2688010375703351,0.29019168541728746,0.0,0.20854882115051335,0.23223812268777494,0.0,0.0,0.0,0.0
2017-09-26,0.0,0.2682336397016136,0.291047231768793,0.0,0.2085444875041203,0.23195442572010527,0.0,0.0,0.0,0.0
2017-09-27,0.0,0.26785450857983895,0.2890165750669744,0.0,0.20990243551199217,0.23300660255805347,0.0,0.0,0.0,0.0
2017-09-28,0.0,0.2678413445730264,0.2893338773823369,0.0,0.2103740211415633,0.23223113385193625,0.0,0.0,0.0,0.0
2017-09-29,0.0,0.2685321579965582,0.2886390469862945,0.0,0.21040753990129316,0.2322022827690259,0.0,0.0,0.0,0.0
2017-10-02,0.0,0.0,0.0,0.0,0.0,0.2708961600016365,0.26929987096337354,0.23499752014295303,0.22399139279936545,0.0
2017-10-03,0.0,0.0,0.0,0.0,0.0,0.2696058087587624,0.2737592128919704,0.2333079182885545,0.22252001466020496,0.0
2017-10-04,0.0,0.0,0.0,0.0,0.0,0.2695413004438127,0.27562804555920284,0.23227785791105854,0.22174813764458648,0.0
2017-10-05,0.0,0.0,0.0,0.0,0.0,0.2705455640516162,0.27239529536770235,0.23398708307988583,0.2222695410279025,0.0
2017-10-06,0.0,0.0,0.0,0.0,0.0,0.27027557616644576,0.2712064991375063,0.23534048839720711,0.2223728222224911,0.0
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.26908402178221563,0.27174672261548233,0.2361277835495697,0.22223628129156872,0.0
2017-10-10,0.0,0.0,0.0,0.0,0.0,0.26934080903742597,0.27208452748010276,0.23591138062602304,0.2218588827100527,0.0
2017-10-11,0.0,0.0,0.0,0.0,0.0,0.26959511993667973,0.2704908782955745,0.23685070761463325,0.22225900961486517,0.0
2017-10-12,0.0,0.0,0.0,0.0,0.0,0.26902194304983224,0.2688614573516514,0.23768615103008306,0.22362353759444528,0.0
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.26925094399668176,0.26696296965518806,0.23851503199285654,0.2244659492470592,0.0
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.26925453150175677,0.2667129113038188,0.2393272409648509,0.2239004439553018,0.0
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.2701802334394644,0.264909379182333,0.2401675281410354,0.22393531751551427,0.0
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.2698098986958759,0.2650626166799946,0.24095445792461195,0.22336581053695073,0.0
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.2698250627930883,0.26446029821614586,0.2404209391695453,0.22448541043094283,0.0
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.2696214631146224,0.263984912338305,0.24073443390778884,0.2248547303601229,0.0
2017-10-23,0.0,0.0,0.0,0.0,0.0,0.26943621775767984,0.26336767245833365,0.24093486752063664,0.22545284331791476,0.0
2017-10-24,0.0,0.0,0.0,0.0,0.0,0.2692654831409423,0.2615513091546907,0.24145883337906549,0.22691702695113428,0.0
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.26919578578679065,0.26238600752404206,0.2410690404889169,0.22653843614673616,0.0
2017-10-26,0.0,0.0,0.0,0.0,0.0,0.267387593314769,0.2626988654245829,0.2409600053086292,0.22814692403155323,0.0
2017-10-27,0.0,0.0,0.0,0.0,0.0,0.2675866282904595,0.2608799583650279,0.24564412249273498,0.22509037112380198,0.0
2017-10-30,0.0,0.0,0.0,0.0,0.0,0.2683963783365699,0.2568906910357222,0.24836617367852853,0.22554260106142487,0.0
2017-10-31,0.0,0.0,0.0,0.0,0.0,0.2672651327380384,0.2590035195768573,0.2482183102125553,0.22471328944501265,0.0
2017-11-01,0.0,0.0,0.0,0.0,0.0,0.2682587154158015,0.25537159496175005,0.24857932023830548,0.2269888133428097,0.0
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.26945443915069367,0.25201346650105716,0.25070803094805716,0.22701644354517675,0.0
2017-11-03,0.0,0.0,0.0,0.0,0.0,0.2711549646898302,0.2476380713182166,0.25352302431432044,0.22687446398359443,0.0
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.2725137475689569,0.24565267551697212,0.25459456745691,0.22642948832515336,0.0
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.27140800460312237,0.24544991834920712,0.25503465580064977,0.22729684731499789,0.0
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.27200116203050956,0.24381315490714534,0.2563602968118839,0.22701475587280665,0.0
2017-11-09,0.0,0.0,0.0,0.0,0.0,0.2739496896880291,0.24421167262553686,0.25524208861049674,0.22578168451433647,0.0
2017-11-10,0.0,0.0,0.0,0.0,0.0,0.2747229763059614,0.2443834033916504,0.25498044787997326,0.22509919306603285,0.0
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.2751068548561302,0.2424500563264978,0.2550770502551859,0.22655180074571696,0.0
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.27664591697222474,0.2422101888009072,0.25556336979087174,0.22476207464132672,0.0
2017-11-15,0.0,0.0,0.0,0.0,0.0,0.2764964577475768,0.24352504415072976,0.25459461209163425,0.22456278080412972,0.0
2017-11-16,0.0,0.0,0.0,0.0,0.0,0.27615489836352586,0.244192696575303,0.25441093933246134,0.22443188571025244,0.0
2017-11-17,0.0,0.0,0.0,0.0,0.0,0.27617210638503814,0.2464747951868876,0.25222197969052085,0.22432431278677786,0.0
2017-11-20,0.0,0.0,0.0,0.0,0.0,0.27549019182429624,0.24654404168032543,0.2527096207932716,0.22445109387651613,0.0
2017-11-21,0.0,0.0,0.0,0.0,0.0,0.2747394683755559,0.246827561307823,0.253633281111166,0.22400127025460506,0.0
2017-11-22,0.0,0.0,0.0,0.0,0.0,0.27467551827320286,0.24932557515993214,0.25236817057594124,0.22283447001477416,0.0
2017-11-24,0.0,0.0,0.0,0.0,0.0,0.2741556560031318,0.24853718022048674,0.2530853647212094,0.22342750617727714,0.0
2017-11-27,0.0,0.0,0.0,0.0,0.0,0.2742946728852623,0.24973114761877035,0.25305978487179037,0.22211955915280623,0.0
2017-11-28,0.0,0.0,0.0,0.0,0.0,0.2751486689746861,0.250222679514478,0.2511838681532287,0.22265726523917795,0.0
2017-11-29,0.0,0.0,0.0,0.0,0.0,0.27742533341404135,0.25426773002707675,0.24477784446091858,0.22274135532648623,0.0
2017-11-30,0.0,0.0,0.0,0.0,0.0,0.2781481818183664,0.25375656570620825,0.2454746501454617,0.22183653584701427,0.0
2017-12-01,0.0,0.0,0.0,0.0,0.0,0.27864729274655553,0.25458394896938263,0.24490380727334687,0.22107884968142302,0.0
2017-12-04,0.0,0.0,0.0,0.0,0.0,0.2817278158128397,0.25445264907064835,0.24045489859375918,0.22257841925551178,0.0
2017-12-05,0.0,0.0,0.0,0.0,0.0,0.2824147212947955,0.2510468851430323,0.2427852820275526,0.22296032016487294,0.0
2017-12-06,0.0,0.0,0.0,0.0,0.0,0.28306596183574173,0.24652903896748948,0.24614149622518433,0.22346466230012305,0.0
2017-12-07,0.0,0.0,0.0,0.0,0.0,0.28319057229268985,0.24448044290657747,0.24718637187564166,0.22434569658379713,0.0
2017-12-08,0.0,0.0,0.0,0.0,0.0,0.2828969133141709,0.2463946886296122,0.2468261457873997,0.22308963848088476,0.0
2017-12-11,0.0,0.0,0.0,0.0,0.0,0.28138393149286545,0.24902686674762814,0.24695609094557597,0.221846965124477,0.0
2017-12-12,0.0,0.0,0.0,0.0,0.0,0.2814047374548186,0.24950971886779744,0.2460647415268587,0.2222344649341672,0.0
2017-12-13,0.0,0.0,0.0,0.0,0.0,0.2803832101672036,0.2511562816283799,0.24551529383219894,0.22216164300416724,0.0
2017-12-14,0.0,0.0,0.0,0.0,0.0,0.28274310233568667,0.24856431187231534,0.2468398833581206,0.22106427528230968,0.0
2017-12-15,0.0,0.0,0.0,0.0,0.0,0.28279166078382634,0.24746694926559118,0.2481227197923317,0.220835324600092,0.0
2017-12-18,0.0,0.0,0.0,0.0,0.0,0.28191411705513353,0.2474413482037761,0.24792478856905542,0.22194543023946964,0.0
2017-12-19,0.0,0.0,0.0,0.0,0.0,0.28320797518455376,0.24513174605675922,0.24783314724873814,0.22304877279938165,0.0
2017-12-20,0.0,0.0,0.0,0.0,0.0,0.2822982434454431,0.24631260014101214,0.24734959191463043,0.22326253662270418,0.0
2017-12-21,0.0,0.0,0.0,0.0,0.0,0.2830546296292168,0.2469432370880007,0.24589736091832176,0.2233297296330652,0.0
2017-12-22,0.0,0.0,0.0,0.0,0.0,0.282490703502729,0.24743791865518536,0.24546795088783446,0.2238289390919237,0.0
2017-12-26,0.0,0.0,0.0,0.0,0.0,0.28316198420504163,0.24842520211413696,0.24367555152519488,0.22396231279660503,0.0
2017-12-27,0.0,0.0,0.0,0.0,0.0,0.28300579184998276,0.247919411273026,0.24403289723832994,0.2242664307887425,0.0
2017-12-28,0.0,0.0,0.0,0.0,0.0,0.28264583994812664,0.2484097249576658,0.24345645877756175,0.22471542579718923,0.0
2017-12-29,0.0,0.0,0.0,0.0,0.0,0.28260611307925837,0.24776406654809305,0.24348941305545072,0.22536305278101457,0.0
2018-01-02,0.0,0.0,0.0,0.0,0.0,0.2708945006051494,0.26929661311370073,0.23499825214742065,0.22398792956021302,0.0
2018-01-03,0.0,0.0,0.0,0.0,0.0,0.27148324626545134,0.2659073738396521,0.2369927531449272,0.2247953890931953,0.0
2018-01-04,0.0,0.0,0.0,0.0,0.0,0.27030823080761773,0.2661025982274328,0.23719059889292665,0.22558120255850406,0.0
2018-01-05,0.0,0.0,0.0,0.0,0.0,0.27099288172066155,0.26360754122275165,0.2381780981244308,0.22640845598532539,0.0
2018-01-08,0.0,0.0,0.0,0.0,0.0,0.2704390158570072,0.26468486327990653,0.2383631178290251,0.22570274333024226,0.0
2018-01-09,0.0,0.0,0.0,0.0,0.0,0.27159714227239523,0.2630818756472991,0.23855652485295753,0.2259513899948526,0.0
2018-01-10,0.0,0.0,0.0,0.0,0.0,0.27334096146633746,0.26090981727843326,0.238702412825971,0.22623011617128821,0.0
2018-01-11,0.0,0.0,0.0,0.0,0.0,0.2743971286143648,0.260979221726953,0.2370681936146806,0.22674888716491673,0.0
2018-01-12,0.0,0.0,0.0,0.0,0.0,0.2757639243855662,0.261830388150824,0.23658033280654203,0.2250249181114397,0.0
2018-01-16,0.0,0.0,0.0,0.0,0.0,0.27690434400222036,0.26045750286233343,0.23754834372163855,0.2242823667932959,0.0
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.27670414538319366,0.2588119504480671,0.23979162137430243,0.22388966610563313,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.2773326804623304,0.25784720159151153,0.24048168003810114,0.22353467421267656,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.2778640887463213,0.2582269815847633,0.2392975791584568,0.22381246763466592,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.2782027777902267,0.26031703895759567,0.23918697950030124,0.22150167938592125,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.2801211586700292,0.2569179345578039,0.24087323804159383,0.2212963586401827,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.28074013074210824,0.2576034760439043,0.23864115205741787,0.22222343936942274,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.28042229134644686,0.25800268381045743,0.23731239843524735,0.2234722867114525,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.2803154295672872,0.2577516583947684,0.2390805432009645,0.2220691720380367,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.2821289769963263,0.25729106037215077,0.23843093273158358,0.22136140428437126,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.28199727613224057,0.2592162944788576,0.23749065875971082,0.22050305731637335,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.2805949230816558,0.2591501251505761,0.2389658011198151,0.22049690788178827,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.2793636937148625,0.26044345601683866,0.2402922364493057,0.2191036080935296,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.2820941818517019,0.2615644055438299,0.23829158327799502,0.2172356021753525,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.2825765322748803,0.2610359502564183,0.23740627434926134,0.21813604121961133,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.28270287386089654,0.2570792265436045,0.23921295424396607,0.2201770061165597,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.28399660681861305,0.25951207110711005,0.23700960185690945,0.21864950613313996,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.2834396239670683,0.2597423254156783,0.23636544570983262,0.21958708402313615,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.28131302092005506,0.2575894563663237,0.2395304124346912,0.22071097385389332,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.2802485395026813,0.2567140577685077,0.24013779905410412,0.2220575300585294,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.281849148221265,0.2559197815771979,0.24044039153488753,0.2209502949851065,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.28171897322304523,0.25358704166228435,0.2421589533288236,0.2217059249094921,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.2806409603503554,0.25511017333731784,0.24349437633183793,0.21993697250188682,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.28029346386596776,0.25687313633023756,0.24241653296673113,0.21960036162854982,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.2790726250949142,0.255818879742551,0.24443093873906857,0.21985689449385373,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.2813948875965696,0.25219120128541495,0.2448326427116004,0.22075523043162917,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.281012334384744,0.2500880128280178,0.24553034133134405,0.22254130587824653,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.2789755727955851,0.2537494141348107,0.2453763790905091,0.221088064983651,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.27866164667429016,0.25356227405317555,0.24713414985341414,0.2198384925349062,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.2773205486616194,0.25369418575139735,0.2482752453586157,0.21989559584884347,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.279224356768068,0.2539660251888803,0.24886606616500684,0.21712183056269818,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.2783157904288631,0.256863588606285,0.246667592883211,0.21732519306502396,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.2780897736564369,0.25609254279034177,0.24851786629920272,0.21647505569389222,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.27776627694198464,0.2562093985986483,0.24814823532820854,0.21706083312085186,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.27714673379862986,0.25663299949589546,0.24738238844400967,0.2180284025334398,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.2755290858358926,0.2572642119334629,0.24890881726507086,0.2174886786105822,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.27584826981252747,0.25671324893613473,0.2494987184648741,0.21713172674735942,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.2769459601905366,0.2532433190313468,0.25107398511763157,0.21793878755386975,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.2779410337459615,0.25077650294016507,0.25264411800699427,0.21783953260841515,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.27824741985208407,0.25131547328780235,0.25123329915165815,0.218398450597964,0.0
