,IYC,IDU,IYZ,IYW,IYJ,IYH,IYF,IYE,IYK,IYM,IYR
2020-10-22,63.46366794,76.2511842461,26.5963091738,77.2290224653,86.2918853475,228.1208974602,57.4543480359,15.563924062,149.5397595581,99.6833023566,77.8191171837
2020-10-23,63.9119074212,76.3809857703,26.6059490104,77.413114324,86.583028553,228.9670984248,57.7136803852,15.4877703051,149.9498588007,100.0831657423,78.292681111
2020-10-26,62.5098407276,76.3377185956,26.2107157099,75.8209685188,84.3772486737,226.7920952011,56.4806284601,14.9642132266,147.8212484459,97.5608001311,77.2972304068
2020-10-27,62.2790580683,76.1983021437,26.0564783243,76.373244095,83.1041139782,225.3451771856,55.4775505051,14.7643096148,147.5185561478,96.3387237691,76.1568111535
2020-10-28,60.4352783279,73.890719492,25.4202491088,73.2436824966,80.5923870015,218.3271326616,53.8775188403,14.174117999,143.1929855644,93.1124421734,74.2915491544
2020-10-29,61.1350709077,74.1310926849,25.584126331,74.4900341347,81.5349014466,216.9983304025,54.4255419182,14.6024828814,143.3882709181,95.2144135161,75.4223038378
2020-10-30,60.1747172609,73.4667492544,25.6612450238,72.8257442227,81.145065629,216.1616771282,54.347252907,14.6310405402,141.3768317755,95.126424018,74.9100816308
2020-11-02,60.4551305997,75.0541257456,25.9697197949,72.7909160332,83.0251598886,219.4689183064,55.4677643787,15.1450783992,143.5249706656,98.3722588355,76.7946727698
2020-11-03,61.9812739918,76.2511842461,26.4420717882,74.042243127,85.1618549395,222.7958454441,56.5833827872,15.0594054227,146.8155288746,99.6138884193,78.2733519711
2020-11-04,63.2096333074,74.9964361793,26.3263937491,77.4504302413,85.1075740029,232.6486681209,56.4365908913,15.0594054227,147.4892633447,98.1473967849,78.4376496601
2020-11-05,64.5005769097,75.7656303965,26.9529831279,79.8386489492,87.0222106767,233.7233246442,57.557102363,15.0594054227,149.570907572,102.5957547425,78.6889284786
2020-11-06,64.6191446029,75.5252572036,27.1168603501,80.2391731283,87.3775040801,233.0719162478,57.106940549,14.783348054,148.8464965526,102.9183829021,78.2443582613
2020-11-09,65.1576374746,77.0540307104,27.6374115264,78.4728863756,89.2822714927,234.725536837,60.9577812835,16.7728649524,147.7919556429,106.1739943305,80.505867628
2020-11-10,65.120414465,78.3568534158,27.9266066243,76.6842100726,90.4221711619,235.1290990045,61.4275153502,17.296422031,149.7741019825,106.8192506496,81.4046726327
2020-11-11,65.547238308,78.621263928,28.0615643367,78.6146868614,90.259328352,235.0700411264,61.2317928224,17.1631529564,151.1606279934,104.8834816922,81.9265594097
2020-11-12,64.8846687378,77.404975572,27.8880472779,78.2415276883,89.129297944,234.7156938573,60.2580732466,16.5539229014,149.8619803916,102.644637797,80.9407732754
2020-11-13,65.9442837433,78.1885921808,28.3989586176,78.758975075,90.8021377183,237.6784307461,61.3639055287,17.2107490545,151.7757768574,104.7661623614,83.057314093
2020-11-16,66.9443419336,79.025090892,28.630314696,79.4381247701,92.8450747877,236.9303642891,62.5382406955,18.29594009,153.2208884744,106.7508143733,83.7338339891
2020-11-17,66.6146453302,77.5924666624,28.6592342058,79.1719378932,92.6833669429,235.5917190503,62.3865557364,18.4482476038,154.5195360762,106.1153346651,83.8014859787
2020-11-18,66.1853647686,76.1742648244,28.292920415,78.2987454282,92.0209914771,231.0541054099,61.6917407628,17.9437289644,154.7929355713,105.274546128,82.2938130675
2020-11-19,66.5324072945,75.4146855349,28.2832805784,79.2490574557,92.519389168,231.3001799024,61.7944950898,18.2578632116,155.7400695365,105.6460573421,82.4581107565
2020-11-20,66.2711017673,75.4002631433,28.244721232,78.6022482223,91.9025603426,230.8670887957,61.270937328,18.1436325762,155.0370422633,105.655833953,82.0715279588
2020-11-23,66.9567496035,75.5384777292,28.4760773104,78.4131809079,93.3582763704,230.5422704657,62.1027580711,19.419208004,156.892253123,106.965899813,82.0038759692
2020-11-24,68.0511060847,76.457905192,28.9002301207,79.2714470061,95.0656585589,230.9655185927,63.6783244199,20.4092068434,159.4602555235,109.7326806966,82.2358256478
2020-11-25,68.0808844923,76.59251418,28.7749122449,79.6346552679,94.7004958943,230.3552538514,63.5413186505,19.9237266433,159.8801190339,108.2270826186,82.3034776375
2020-11-27,68.0938380996,75.8050996748,28.8616707743,80.3610717915,94.5721954986,232.9635450414,63.3407030595,19.7143038119,160.5440892363,109.126530821,82.0521988189
2020-11-30,67.8724356388,74.7416405948,28.7363528985,80.8884700895,93.8616086919,233.8691976033,62.3033736621,18.638631996,159.4114341851,107.8457947937,81.3370206431
2020-12-01,68.450633054,75.1935421974,28.9484293037,81.7218589094,94.133013375,235.3948594564,63.1596597213,18.7147857528,161.1299452972,109.2438501518,82.2648193577
2020-12-02,68.3626378594,75.7415930772,29.1026666893,81.7790766493,93.8122623858,237.1370668627,63.4679227025,19.3049773686,159.5481339327,108.0608802334,81.530312042
2020-12-03,68.5052268013,75.006051107,29.2183447284,81.8263434779,93.9454974121,237.22565368,63.5559978401,19.5048809804,161.3642877216,107.3960706925,82.1391799484
2020-12-04,68.7409725286,74.2248863048,29.4497008068,82.5104686286,95.2235667382,239.9620020358,64.4367492152,20.5519951375,162.8582206771,109.693574253,83.3472511913
2020-12-07,68.708712587,74.6406838538,29.4786203166,82.8114836949,94.952162055,238.3280674061,64.0110527172,20.028438059,164.7231958044,108.7159131634,82.6997250051
2020-12-08,68.5598205487,74.3810808055,29.8160145975,83.1199619447,95.3666710256,240.6017957161,63.8838330741,20.3520915257,165.3188161331,109.4980420351,82.2938130675
2020-12-09,68.3513716951,74.3522360224,29.7774552511,81.3088960912,95.0113776223,239.0367619443,63.6783244199,20.3996876238,163.0632702984,109.7620105293,81.6656160212
2020-12-10,68.5399682769,73.958023986,29.46898048,81.7268343651,94.6363456965,239.1155057819,63.629393788,21.0089176788,163.6100692886,109.4198291479,81.192052094
2020-12-11,68.6789341793,74.0349434078,29.4978999898,81.7069325425,94.6758227413,238.4855550813,63.1988042268,20.7614179689,162.6922281265,108.7843494397,81.2307103737
2020-12-14,68.4810000815,73.6861282526,29.4112600304,81.9336501248,93.9006248422,237.1735272281,62.698882896,20.0290444333,163.7640098036,107.4442390767,80.8551210243
2020-12-15,69.286658906,75.1298143946,29.7119688236,83.2583736194,95.1555695269,239.4445476804,63.7011217387,20.4425100649,164.5873878382,109.5248180577,82.4126480366
2020-12-16,69.4358549846,74.1996541958,29.5179631506,83.8061916059,95.0685676831,238.6151315152,63.8288580618,20.3559707466,164.5579814798,109.2009543484,82.5391971063
2020-12-17,69.8337111942,74.8100718262,29.5082628669,84.3241286113,96.0286562895,241.30086005,64.1531118051,20.2309695092,167.2143558532,110.6141778072,83.3471642439
2020-12-18,69.3960693636,74.1705866895,29.5761648525,84.1448427248,96.1969192412,241.8044341503,63.5537336736,19.9136586756,167.871097857,110.8987853093,81.8480444946
2020-12-21,69.1971412588,73.1629131408,29.1590526555,84.3340889383,95.6030500001,239.6519017217,63.8779874169,19.5578859228,166.5674159689,110.1529173727,81.322379128
2020-12-22,68.9882667488,73.1241564658,29.1687529391,85.1109944465,95.3754001243,238.970595586,63.5340819316,19.2501905691,165.5381934257,109.2990948664,81.9648590206
2020-12-23,69.1772484483,73.0369539472,29.2948566266,84.4834938438,95.5040717932,239.4346736784,63.995897869,19.6732716805,166.4889990132,109.4757477987,81.4099900224
2020-12-24,69.2070876641,73.4923448779,29.3142571939,84.8420656167,95.8306998758,239.6815237276,64.2710222571,19.548270443,167.6260448705,110.2216157353,82.052469915
2020-12-28,69.823764789,73.8023982775,29.3821591794,85.4894868735,95.8010064138,239.7407677394,64.8016192915,19.4232692056,167.99852541,109.6916569383,82.8020297897
2020-12-29,69.9033360309,73.7539524338,29.1639027973,84.9914705221,94.9497938348,240.2245938357,64.5756242584,19.2982679681,167.523514701,109.4168634879,82.1303462656
2020-12-30,69.9530680571,74.1124516771,29.0814503863,84.7325020194,95.5832543587,240.3529558613,64.9391814856,19.6251942815,169.0277479532,111.0950663453,82.500258931
2020-12-31,70.1221569462,75.187949407,29.3142571939,84.7424623465,96.107838855,242.8115823508,65.6073407141,19.4617311248,169.9785535407,111.301161433,83.3763678754
2021-01-04,68.9783203435,73.4245206967,29.2948566266,83.487461141,94.143121449,241.3996000697,64.5952760004,19.5098085238,168.596454697,110.6141778072,80.5436156219
2021-01-05,69.3264445269,73.376074853,29.450061165,84.1647633789,95.1180567865,242.8412043567,64.6051018714,20.3559707466,169.6256772402,113.7252322269,80.533881078
2021-01-06,69.9232288414,75.2945302631,29.9156747803,82.5810713816,97.0085405374,246.2378610331,66.5407984598,21.0098233734,170.8313379336,118.465419245,80.4949429027
2021-01-07,70.4603347244,74.2674783769,30.1290810206,85.0313118302,97.9983226059,250.2960758412,67.2777387853,21.3271342069,174.213069147,119.5842211499,80.4852083589
2021-01-08,70.858190934,74.8778960074,30.1775824388,85.6388917789,98.1170964542,250.957633973,67.3268681403,21.2598258483,177.4771749269,118.9070515759,81.263971865
2021-01-11,70.6990484501,74.1802758583,30.0514787514,84.8918672519,97.7211836267,252.5868442974,67.2286094303,21.6252140809,173.5465250238,118.8089110579,80.1152956935
2021-01-12,70.9676013916,73.8508441212,30.2066832898,84.7823036546,98.3670164265,250.1183438058,67.5921666575,22.3656060258,175.2618959292,120.595068485,80.086092062
2021-01-13,70.9278157707,75.1685710696,29.9738764822,85.1607960816,97.7310814474,250.5824218982,67.7395547226,22.2021428691,175.3109065265,119.437010373,81.0692809885
2021-01-14,70.6592628292,74.8585176699,30.4491903811,84.7026210384,97.7013879854,250.4639338746,67.7395547226,22.8463800161,174.6247581643,119.2014731298,81.4197245663
2021-01-15,70.1718889724,75.633651169,30.4976917993,83.9555965113,96.5532407859,251.0168779848,67.0713954942,21.9425249144,172.9387936174,116.9049850093,82.3445062298
2021-01-19,70.0525321095,75.2751519257,30.4200895301,85.2902803329,96.9986427167,253.278024435,67.2580870433,22.3752215056,174.0268288773,117.7686215674,82.1206117218
2021-01-20,71.4350824379,75.7402320251,30.5267926503,87.2624250843,97.7706727302,254.9627266505,67.5135596895,22.4329143845,175.3991256016,117.6508529459,83.7754841723
2021-01-21,71.5743321113,75.2460844195,30.4976917993,88.3879420384,97.147110027,254.2456766277,66.9436591711,21.7117533991,175.0854577789,115.5015756023,83.5223860328
2021-01-22,71.2162615227,75.3235977694,30.6334957704,88.2783784411,96.8848177788,253.1002923996,66.4916691047,21.6059831213,174.5561433281,115.0108730124,83.6878732779
2021-01-25,70.9775477969,76.6025680428,30.8663025781,89.0054823141,96.1742532318,255.1047147988,66.2361964586,21.3752116059,176.7616202064,114.3238893866,84.3108840828
2021-01-26,71.1167974702,75.8371237125,31.1864119386,89.0054823141,95.1081589658,253.9395825668,66.0396790384,20.9136685753,176.7616202064,112.6849427364,84.9241603439
2021-01-27,68.8589634806,74.0155599897,30.7984005925,87.0233772357,92.8217623875,246.1193730095,64.2022411601,20.6155887014,173.0368148119,109.3776072807,83.512651489
2021-01-28,70.0823713252,74.7519368138,30.284285559,87.4018696627,94.0688877938,249.2296836289,65.2929128419,20.8752066561,172.8407724228,111.5759548833,83.8728296106
2021-01-29,68.5705177287,74.4031267393,29.867173362,85.4396852384,92.2872800705,247.7485833339,64.064678966,20.2309695092,168.7924970861,109.0929997786,83.0161897538
2021-02-01,69.3662301479,74.8294501637,30.1290810206,87.7305604546,93.7521575319,249.2378790505,65.0570919377,20.3655862264,171.9536806117,110.6436199626,85.0215057821
2021-02-02,70.818405313,75.4301786255,30.0514787514,88.995521987,95.5634587173,250.2971619814,66.4425397497,20.5771267821,174.6933730005,112.1157277322,85.479029342
2021-02-03,70.8482445287,75.2363952507,30.1969830061,89.2246095086,95.7119260276,248.7559290145,66.5407984598,21.4521354444,174.0268288773,112.4199633379,85.2454002901
2021-02-04,72.0318667524,75.7596103626,30.5558935012,90.2405628654,97.1174165649,249.5061556839,67.9164204008,21.6540605203,174.8410909408,111.978331007,85.7321274815
2021-02-05,72.5988118511,76.185933787,30.7935504507,90.5692536573,97.6024097785,250.8786419572,68.0245049818,21.8463701164,176.9086519983,113.9902116255,85.8976147265
2021-02-08,73.3050066232,75.6142728315,31.0215071165,91.3361988384,99.0079003158,251.5500740909,68.5551020162,22.7598406978,178.2662455434,115.0108730124,86.1312437784
2021-02-09,73.3746314599,75.8080562063,30.9924062655,91.3063178573,99.1563676261,251.9549081715,68.7123159523,22.5002227431,177.4183622102,114.1668645578,86.5108909876
2021-02-10,73.4542027018,76.1374879434,30.9633054146,91.4358021087,98.9584112124,252.0931441991,68.7810970494,22.9425348141,175.4971467962,113.5387652428,87.0657599857
2021-02-11,73.3149530284,75.7014753501,30.8857031454,92.2724695789,99.2454480123,253.0904183977,68.8597040174,22.6156085007,175.5709567557,113.9313273147,87.0462908981
2021-02-12,73.3447922441,75.1588819008,30.9730056982,92.7306446222,100.2154344394,254.7097547201,69.2232612447,22.9136883747,175.9068753896,114.6673811995,87.163105424
2021-02-16,73.4044706756,74.4903292579,31.0215071165,92.5015571006,100.2847191842,251.9549081715,69.8717687312,23.5290790822,174.3784309023,114.932360598,86.3064655673
2021-02-17,73.6630772118,74.5484642703,31.2640142078,91.6449689762,99.7601346879,252.6460883092,69.9208980862,23.8463899158,174.4091115362,114.5790547333,86.1896510413
2021-02-18,73.3447922441,74.9650985261,30.9536051309,91.1569129519,99.1761632675,250.7601539336,69.7243806661,23.2790766073,174.3404967,113.5093230874,85.9560219895
2021-02-19,73.3945242703,73.9574249773,30.8469020108,91.1569129519,100.165945336,248.4595114755,70.2255000874,23.6733112793,173.0074084536,116.0413484511,86.3551382864
2021-02-22,73.2453281917,72.5718738478,30.5849943522,88.6668311951,99.7007477638,246.8105531472,70.8543558319,24.423318704,169.3812123809,116.9834974236,86.8710691092
2021-02-23,73.2950602179,73.1144672971,30.4588906647,88.3680213843,99.7106455845,246.1786170213,71.3554752532,24.8079378962,168.8121013251,117.3760594955,87.3577963005
2021-02-24,73.5636131594,72.4265363167,30.6528963377,89.2544904897,101.205216508,247.7683313379,72.6721419682,25.7021775181,171.1842142342,118.6420721774,87.8250544042
2021-02-25,71.604171327,71.7095378301,30.1096804533,85.8878999546,99.0771850606,244.6283987126,71.3259976402,25.1733261288,166.6458329246,115.3936210325,86.3454037426
2021-02-26,71.8727242685,70.2077166757,29.7119688236,86.5751625194,98.4536223575,243.2559124393,70.1174155063,24.5675509011,164.7834302274,113.6957900716,85.031240326
2021-03-01,73.255274597,71.7095378301,30.2454844244,89.4038953951,101.23490997,246.3267270508,71.8860722876,25.2214035278,168.8513098029,116.7087039733,85.2454002901
2021-03-02,72.7579543349,71.3994844305,30.0417784677,87.7305604546,100.7202232944,245.0529807972,71.6011220284,25.0964022904,167.7240660651,117.6802951013,84.5542476785
2021-03-03,71.7533674056,70.7212426188,30.061179035,85.1309151005,99.9877845637,240.9058999714,71.7681618355,25.4425595633,164.9500662582,116.4927948338,83.8144223476
2021-03-04,70.5896379925,70.7309317875,29.6246662707,83.467540487,97.7211836267,236.8970551731,70.8347040899,26.0771812305,162.1270558539,114.0196537809,82.9869861224
2021-03-05,71.5345464903,72.0002128922,30.2648849917,84.9217482329,99.9382954603,241.8647643023,72.1317190628,27.0579601705,164.626596316,117.160150356,84.0383168556
2021-03-08,72.2705804782,72.9981972722,30.6237954868,82.1228963383,100.1758431567,240.441821879,73.1339579055,27.0964220898,164.1168861041,118.5046754522,84.7294694673
2021-03-09,72.8076863611,73.8799116274,30.730498607,85.310200987,100.9181797081,242.5351102958,72.8784852593,26.5579552207,168.9003204002,119.1622169226,85.2648693778
2021-03-10,73.6431844014,74.4515725829,31.0603082511,84.8022243086,102.0564290869,242.9794403843,74.0379380382,27.279116206,170.262815005,121.6844282345,86.0825710592
2021-03-11,74.3792183892,74.1221408458,30.9439048473,87.0632185438,102.9472329486,245.1418468149,74.2246295873,27.3464245647,171.9095710741,122.8424863466,87.0073527228
2021-03-12,75.0456275403,75.1685710696,31.2058125059,86.2165907465,103.8083433482,245.7342869328,75.0205251389,27.3752710041,172.1742282995,123.1369079005,88.4577997529
2021-03-15,75.8115007438,76.263447137,31.4483195971,87.2425044303,104.6694537479,247.5511032946,74.9320922998,27.0771911301,174.0954437135,123.068209538,89.6746177313
2021-03-16,75.4932157761,76.2731363057,31.4580198808,87.9994892843,103.3926348795,247.5511032946,74.3916693944,26.3271837054,172.22431713,121.9395935813,89.4799268547
2021-03-17,75.7418759071,75.1007468884,31.5259218664,88.0692115735,104.2933365618,246.6328211118,74.6373161696,26.5483397409,173.8994013243,123.4117013509,89.5188650301
2021-03-18,74.4587896311,74.7519368138,31.2058125059,85.2404786978,103.4025327001,245.2998308463,74.6078385566,25.2983273663,170.6156913055,122.7247177251,88.7303669801
2021-03-19,75.075466756,74.8682068387,31.1767116549,85.6488521059,102.7096852522,246.5044590862,73.3992564227,25.3464047653,170.8803485309,122.341969705,87.6498326153
2021-03-22,75.4235909394,74.7616259826,31.4968210154,87.3122267194,102.808663459,248.6569915148,72.9177887434,25.0771713308,172.6251257947,122.243829187,88.4285961215
2021-03-23,74.5682000887,75.7111645189,31.147610804,86.784329387,101.1656252252,245.7639089387,72.1415449338,24.7406295376,171.2528290704,119.0346342493,88.4383306653
2021-03-24,73.4243634861,75.8952587249,30.8081008762,85.1607960816,101.6110271561,244.8851227637,72.2987588699,25.3367892855,169.0277479532,119.96696917,88.0294798246
2021-03-25,74.1064720432,76.7775040465,31.261184635,84.9949765573,102.8995066471,245.4781849438,73.2427175239,25.411090021,170.527322258,121.5084210668,88.7536208584
2021-03-26,74.504786862,77.0116710432,31.8281479586,86.7698599251,104.9818904185,250.2105330948,74.5541447494,26.077515415,172.611599705,124.95504943,90.7198368611
2021-03-29,74.2160086184,77.694658117,31.7401708912,86.4009234947,104.5455814378,250.2204334047,74.0118252201,25.7491318875,172.7590721659,124.3838938727,90.3774609402
2021-03-30,74.5147447325,77.0604558342,31.7401708912,85.8525044765,104.8430648337,248.4185769958,74.2681944521,25.5173317505,173.1425005642,123.9604509595,90.308985756
2021-03-31,74.5147447325,77.6263594096,31.6033176751,87.4479052566,104.8034003809,249.9234241066,73.8244784736,25.3338233087,174.0076723346,123.6551781616,89.9372633277
2021-04-01,75.4009952044,77.5287898276,31.8867993369,89.4620987414,105.6066055499,249.3195052003,74.8499554017,25.9809320245,173.7127274129,125.0338295069,91.5415390712
2021-04-05,76.3171192877,78.3874021489,32.2484828364,91.3267234031,106.8957002655,251.0124581999,75.4415767065,25.3531399868,176.8194805886,126.2549206984,91.9034793304
2021-04-06,76.894675775,78.6703539366,32.2484828364,91.1173270507,106.7866230203,250.4283399135,75.382414576,25.3145066306,177.6354948721,126.1662931119,92.1480335596
2021-04-07,76.6556868837,78.5630273964,32.1311800798,91.7056310883,106.3403979265,249.0224959021,75.6486441631,25.4304066991,176.2099277503,124.0884685844,92.1480335596
2021-04-08,76.9345072569,78.4947286891,32.023652553,92.9819517124,107.1336869822,249.9135237966,75.7078062936,25.0730481545,176.7309971121,124.1967911901,91.9230436687
2021-04-09,77.3427799462,78.4557008563,32.0627534718,93.6899108085,108.1153821888,252.3589003516,76.1515222721,24.9378314079,176.6720081278,124.8073367859,91.9132614995
2021-04-12,77.2929905938,78.5630273964,31.9747764044,93.2112905745,108.5021106035,252.6064081001,76.4769139897,24.7060312709,178.4103151816,125.132304603,92.4121521271
2021-04-13,77.4124850395,79.4509105923,31.9747764044,94.2881861011,108.3831172451,254.3488626494,76.0923601416,24.725347949,180.0442117331,124.9845919588,92.9697357697
2021-04-14,77.1037910549,79.7924041292,31.9356754855,93.1016067709,108.075717736,254.3983641991,76.3585897288,25.4497233772,178.559655627,126.21553066,92.4023699579
2021-04-15,77.6614318013,80.6900442832,32.0529782421,94.7967200997,108.9681679237,259.0416095606,76.7924453522,25.2468982573,179.9449136094,127.6828095917,94.0359922089
2021-04-16,78.079662361,81.3291250451,32.3071342147,94.5972950022,109.1863224141,260.8830672093,77.1474181351,25.0247564593,181.0273614723,128.9925283697,94.2218534231
2021-04-19,77.6216003194,80.826641698,32.160505769,93.6599970439,108.5913556222,260.0316405545,77.019233519,25.0054397812,178.7071280878,128.3918302836,94.446843314
2021-04-20,76.6955183656,81.8023375176,31.8867993369,92.8024691246,107.6989054345,261.0315718584,76.0627790764,24.3390143873,178.2745422026,126.7472961788,95.4348423999
2021-04-21,77.0739174435,81.1974061094,32.1214048501,93.57025575,108.9285034709,264.3877769278,77.0290938741,24.6963729319,180.6242700792,129.4159712829,95.8750400125
2021-04-22,76.6955183656,80.6412594922,32.1653933839,92.4933602235,108.4525300375,263.3383440743,76.4571932796,24.3583310654,178.9234210304,126.7571436885,95.4837532458
2021-04-23,77.253159112,80.4266064119,32.4048865119,94.048875984,109.7217925267,265.169901413,77.6108548238,24.6191062195,179.916402267,129.1894785619,96.0609012266
2021-04-26,77.2133276301,80.0265711259,32.3560103633,94.7269213156,109.6622958475,265.0213967639,77.8770844109,24.7832979833,179.5034793765,130.4696548111,96.2174159333
2021-04-27,77.4821901328,79.3630979685,32.1214048501,94.4377549242,110.1481853942,263.5066493432,78.389822875,25.0923648326,178.4023516687,129.8984992538,96.2467624408
2021-04-28,77.2631169824,79.236257512,32.023652553,93.9491634353,109.939947017,262.5364189692,78.5968903316,25.9422986684,177.6944838565,130.3908747342,95.845693505
2021-04-29,77.8605892107,79.9582724185,32.4439874308,94.0588472389,110.5349138089,261.1503755777,79.6420879699,26.2513655177,177.83212482,130.6764525129,96.6282670384
2021-04-30,77.6713896717,80.6510164504,32.1116296204,92.7924978698,109.3945607912,260.3583507825,79.0997684406,25.5173317505,178.8546005487,129.0220708986,97.0293359742
2021-05-03,77.8008419879,80.6510164504,32.2191571473,92.293935126,110.1283531678,262.8235279574,79.277254832,26.2223905006,178.8312998999,131.3756256951,96.8728212676
2021-05-04,77.0540017026,80.3192798718,32.1898314581,90.3993966997,110.1581015074,261.9721013026,79.4547412235,26.2320488397,177.3841034838,132.0354088389,95.9924260425
2021-05-05,76.556108179,78.9825765989,32.3169094445,90.1600865827,110.1680176206,262.0612040921,79.651948325,27.1012993535,177.7338098461,134.3397260875,94.6033580207
2021-05-06,76.556108179,79.5777510488,32.9425241464,90.6985343459,110.8720616576,262.0414034722,80.5097992169,27.1882244049,178.8806540168,135.6199023367,95.1120308174
2021-05-07,77.3228642053,79.8997306693,33.0891525921,91.5660335201,111.8438407509,264.0016648402,81.0816998114,27.7387497303,180.4390446683,137.1955038741,96.4424058242
2021-05-10,76.7851391998,80.6607734086,33.1673544298,89.17293235,111.3678673174,263.1898394252,80.7563080938,27.680799696,178.6579706009,136.4372456342,96.4815345009
2021-05-11,76.0183831736,79.7045915054,32.9620746058,89.0233635269,110.2770948657,261.1206746479,79.6223672598,26.985399285,176.8194805886,137.0674862492,95.3859315541
2021-05-12,73.8774410224,77.8605264063,32.2778085256,86.4208660044,107.3617575858,258.2693853854,78.2912193242,27.1012993535,172.6804201868,133.4239076938,93.0284287847
2021-05-13,74.693986401,79.3630979685,32.6492672548,87.2783939237,109.1466579613,260.615758841,79.6223672598,26.753599148,173.7815478946,135.2653919907,94.1631604081
2021-05-14,75.8391415051,79.7241054218,32.9327489166,89.5418687804,110.6043266013,262.2196090511,80.7365873837,27.6518246789,176.0397445305,137.323521499,95.2098525091
2021-05-17,75.3014164997,79.041118348,32.6394920251,89.0034210171,110.2076820734,261.5463879753,80.8056098692,28.2699583776,175.0172688018,138.7908004308,95.2978920316
2021-05-18,75.0524697379,79.0118474735,32.0041020935,88.4051457246,108.7103489806,262.0216028523,80.0562228832,27.6228496618,174.1354818007,137.3432165182,95.4250602307
2021-05-19,74.5346604735,78.8362222259,31.7597213506,88.8039959196,108.1847949811,261.2790796069,79.6026465496,26.9467659288,172.660757192,134.8616440968,95.1609416632
2021-05-20,75.2217535359,79.4704245087,32.228932377,90.6586493264,108.8987551313,264.526381267,79.9576193325,26.9177909117,175.0498110581,134.8911866256,96.3348019633
2021-05-21,75.0425118675,79.8314319619,32.2778085256,90.1900003473,109.1367418481,264.4570790974,80.4604974415,26.985399285,174.8728441051,135.2358494619,96.1685050875
2021-05-24,75.5802368729,79.7631332546,32.3364599039,91.9648837151,110.0192759226,264.7120120783,80.9239341302,27.2365161001,176.5540301591,136.4766356726,97.2543258651
2021-05-25,75.7893521528,78.738652644,32.1214048501,92.1044812834,109.7614569795,264.1303688694,80.3421731805,26.6859907747,176.5441986617,135.2752395003,97.3423653876
2021-05-26,76.237456324,78.7581665604,32.2387076067,92.3437914004,109.9696953566,263.0908363258,80.5591009923,26.9660826069,178.1663957313,135.4918847117,97.6651769701
2021-05-27,76.4266558629,78.2995895251,32.3755608228,91.9549124602,111.0406355819,262.8631291972,81.1310015868,26.9467659288,178.6104844685,136.7819084705,97.3325832184
2021-05-28,76.3669086401,78.6703539366,32.4048865119,92.1942225772,111.0803000347,263.8333595712,81.278906913,26.995057624,178.6322120777,136.9690111531,98.007552891
2021-06-01,76.1876669716,78.3447642416,32.3071342147,91.8651711663,111.4174478834,259.5861266073,81.9001092829,28.0188415625,178.0975752495,139.0960732287,99.5531356195
2021-06-02,76.048256785,78.6703539366,32.4928635794,92.2041938321,111.1546708837,258.9228058413,82.2452217107,28.5210751927,177.293063818,138.0916272485,100.746560258
2021-06-03,75.2715428883,79.2069866374,32.6492672548,91.2868383836,110.8026488652,259.7544318762,82.2452217107,28.6176585832,176.8391435834,137.6583368257,100.5509168746
2021-06-04,75.6698577071,79.1094170554,32.9229736869,93.1315205355,111.4372801098,260.9226684491,82.4424288123,28.801167025,178.5399926322,138.0325421909,100.5606990438
2021-06-07,75.6001526138,79.2557714284,32.8447718492,93.4605719464,110.5944104881,262.2592102909,82.2649424209,28.7239003126,178.8693477948,136.4077031054,101.5486981297
2021-06-08,75.9685938212,78.6605969784,33.0109507544,93.4406294366,110.9712227895,261.3186808466,82.2945234861,28.9653587887,178.009091773,136.7228234129,102.204103464
2021-06-09,75.4707002977,79.285042303,32.9816250652,93.490485711,110.1085209414,264.2392722787,81.7620643118,28.7915086859,176.7233285441,135.6494448655,102.4290933548
2021-06-10,75.8319957373,79.8610257919,33.2554771482,94.3051152976,109.9762370165,268.7241532725,81.3264594614,28.7778633845,177.1676148944,134.9166788737,103.1955957625
2021-06-11,76.2606503734,80.0967778975,33.2358109879,94.8240429161,110.3736217934,266.6707793438,81.6427894362,28.6903631243,177.7590936889,135.2426838823,102.6843857997
2021-06-14,76.3104939357,80.1360699151,33.0489824646,95.9916300579,110.0159754942,266.8890123217,81.1188679154,28.5834183617,177.5803685131,133.6620535375,103.1366099976
2021-06-15,75.8918080121,80.4798750692,33.0588155447,95.2731148938,110.2941448381,266.4922250892,81.1188679154,29.1667534303,176.2015328635,133.3360485288,102.055204307
2021-06-16,75.5528717882,79.2814685321,32.8424877809,94.8739398025,109.2112713209,265.3911405187,80.8618498109,29.0209196631,174.8312736564,131.7652971236,101.1409249504
2021-06-17,75.76221475,79.5761586642,32.7244908188,96.101403208,108.1979401397,267.7222655102,79.2900852486,27.9611942885,175.0481492143,128.4262155201,101.2982203236
2021-06-18,75.1541232895,77.5035047353,32.2033375696,95.2331973846,106.9263088535,265.1034697751,77.6491235042,27.1542474436,173.0962691927,126.0651489425,99.6957737094
2021-06-21,75.9615889993,78.5447432019,32.7441569792,96.0814444534,108.9728404548,268.267847955,79.379053054,28.3306398319,174.8509896162,128.5941574943,101.720951639
2021-06-22,76.679336297,78.0241239686,32.7736562197,96.9995471632,109.3006828957,269.1506995475,79.3988236774,28.4959181014,175.4621843705,129.0782255374,101.2294035978
2021-06-23,76.679336297,77.1989915988,32.5966607766,97.0793821815,109.1019905073,267.8809804032,79.5075621062,28.5931406128,176.3986924616,128.0705736925,100.9639676556
